,KHIPU_ID,CREATED_BY,CREATED_ON,CHANGED_BY,CHANGED_ON,NOTES,plainnotes
706,1000346,tania,2006-06-02 21:46:34,,0000-00-00 00:00:00,4.   The pattern of values on the pendants in Parts II and III are similar:,
707,1000348,tania,2006-06-12 15:11:25,,0000-00-00 00:00:00,1.   Primary cord tied into a loop.,1.   Primary cord tied into a loop.
708,1000358,tania,2006-06-15 21:10:58,,0000-00-00 00:00:00,Sueltos for UR109:,
709,1000360,tania,2006-06-21 19:05:28,,0000-00-00 00:00:00,1.   By spacing there are 10 groups.  Basically each has 8 pendant cords (group 5 has one additional pendant and group 9 has one less).,1.   By spacing there are 10 groups.  Basically each has 8 pendant cords (group 5 has one additional pendant and group 9 has one less).
710,1000360,tania,2006-06-21 19:07:50,,0000-00-00 00:00:00,"2.   The groups show similar color patterns: in all cases the first pendant is W; with two exceptions, the second is MB; positions 3 and 4 are inconsistent but are the only positions which contain the combined colors (YB:LA, YB:W, CB:W, LA:W); with one exception, pendants 5,6, and 8 are YB or MB; and with two exceptions, the seventh pendant is 0G.  (This assumes that the extra pendant in group 5 is between the fifth and sixth pendant positions and that in group 9, position 7 is non-existant.)","2.   The groups show similar color patterns: in all cases the first pendant is W; with two exceptions, the second is MB; positions 3 and 4 are inconsistent but are the only positions which contain the combined colors (YB:LA, YB:W, CB:W, LA:W); with one exception, pendants 5,6, and 8 are YB or MB; and with two exceptions, the seventh pendant is 0G.  (This assumes that the extra pendant in group 5 is between the fifth and sixth pendant positions and that in group 9, position 7 is non-existant.)"
711,1000360,tania,2006-06-21 19:08:56,,0000-00-00 00:00:00,"3.   Subsidiaries appear on all positions.  There are 3 to 5 subsidiaries on the pendant in position 1; at most one subsidiary in position 8; at most 2 in positions 2, 3, 4, 6, 7; and at most 3 in position 5.","3.   Subsidiaries appear on all positions.  There are 3 to 5 subsidiaries on the pendant in position 1; at most one subsidiary in position 8; at most 2 in positions 2, 3, 4, 6, 7; and at most 3 in position 5."
712,1000360,tania,2006-06-21 19:10:55,,0000-00-00 00:00:00,"4.   Assuming an error of 1s knot on pendant 1 in group 5 (i.e., the value should be 109 rather than 9), in all groups the value of position 1 is greater than the values in the other positions.  Pendant 1 ranges from 83 to 115, while the rest of the values are from 0 to 59.  If subsidiary values are added to pendant values, this relationship remains as the range of position 1 is increased from 101-158 while the range of the others remain 0-59.","4.   Assuming an error of 1s knot on pendant 1 in group 5 (i.e., the value should be 109 rather than 9), in all groups the value of position 1 is greater than the values in the other positions.  Pendant 1 ranges from 83 to 115, while the rest of the values are from 0 to 59.  If subsidiary values are added to pendant values, this relationship remains as the range of position 1 is increased from 101-158 while the range of the others remain 0-59."
713,1000360,tania,2006-06-21 19:14:04,,0000-00-00 00:00:00,5.   There are some relationships based on the sums of adjacent pendants.,
714,1000360,tania,2006-06-21 19:36:02,,0000-00-00 00:00:00,"6.   AS047 and AS068 are associated.  They were labeled by the Museum with the same identification number.  They are also similar in color, groupings, and values.","6.   AS047 and AS068 are associated.  They were labeled by the Museum with the same identification number.  They are also similar in color, groupings, and values."
715,1000360,tania,2006-06-21 19:37:43,,0000-00-00 00:00:00,"6. (a)  The colors W, MB, YB, CB, LA, 0G appear individually or in combination on both quipus.  No other color appears on either.  (It is interesting to note that our recording of AS047 and AS068 were separated by more than a week and by travels within Peru.  Our reidentification of the same colors, for what turned out to be related quipus, serves to support our constancy in color-name selection.)","6. (a)  The colors W, MB, YB, CB, LA, 0G appear individually or in combination on both quipus.  No other color appears on either.  (It is interesting to note that our recording of AS047 and AS068 were separated by more than a week and by travels within Peru.  Our reidentification of the same colors, for what turned out to be related quipus, serves to support our constancy in color-name selection.)"
716,1000360,tania,2006-06-21 19:39:17,,0000-00-00 00:00:00,"6. (b)  AS068 has 2 parts each containing sets of 1, 5, 10 groups of 7 pendants each, while AS047 is just one set of 10 groups of 8 pendants each.  However, there is some similarity of color pattern.  In both, for all groups, position 1 is W, position 2 primarily MB, and the last position is primarily YB.  In AS047, and in the set of 10 groups in the first part of AS068, the next to last pendant is primarily 0G.","6. (b)  AS068 has 2 parts each containing sets of 1, 5, 10 groups of 7 pendants each, while AS047 is just one set of 10 groups of 8 pendants each.  However, there is some similarity of color pattern.  In both, for all groups, position 1 is W, position 2 primarily MB, and the last position is primarily YB.  In AS047, and in the set of 10 groups in the first part of AS068, the next to last pendant is primarily 0G."
717,1000361,tania,2006-06-28 00:18:22,,0000-00-00 00:00:00,"1.   By spacing and color patterning, the quipu is separated into 3 parts: part 1 is 3 groups, and parts 2 and 3 are 7 groups each.",
718,1000361,tania,2006-06-28 00:42:24,,0000-00-00 00:00:00,"2.  Many values are uncertain due to breakage.  However, we hypothesize that, position by position, values in group 1 of part 1 are related to the sums of values in groups 2 and 3 while values in groups 2 and 3 are related to sums of values in parts 2 and 3 respectively.","2.  Many values are uncertain due to breakage.  However, we hypothesize that, position by position, values in group 1 of part 1 are related to the sums of values in groups 2 and 3 while values in groups 2 and 3 are related to sums of values in parts 2 and 3 respectively."
719,1000333,tania,2006-10-23 22:30:27,,0000-00-00 00:00:00,"correction to note 6 (ii): ""In each group the third pendant has the maximum value.""","correction to note 6 (ii): ""In each group the third pendant has the maximum value."""
720,1000333,tania,2006-10-23 22:31:34,,0000-00-00 00:00:00,correction to note 7 (iv): P(i) = P(i+2) = P(i+1) = P(i+3),correction to note 7 (iv): P(i) = P(i+2) = P(i+1) = P(i+3)
721,1000204,tania,2006-10-23 22:34:37,,0000-00-00 00:00:00,"correction to 2: ""AS35A has one group of 3 pendants with values separated by a space from 13 blank pendants.""","correction to 2: ""AS35A has one group of 3 pendants with values separated by a space from 13 blank pendants."""
722,1000207,tania,2006-10-23 22:45:18,,0000-00-00 00:00:00,"correction for note 4: ""With the exception of 1 additional pendant group in group 7, ...""","correction for note 4: ""With the exception of 1 additional pendant group in group 7, ..."""
723,1000235,tania,2006-10-23 22:47:32,,0000-00-00 00:00:00,"correction of note 2: ""... Contribucion al Conocimiento de los Aborigenes del Valle del Rimac, ...""","correction of note 2: ""... Contribucion al Conocimiento de los Aborigenes del Valle del Rimac, ..."""
724,1000235,tania,2006-10-23 22:48:50,,0000-00-00 00:00:00,"4. The observations state that the given quipu has been given no numerical interpretation, but all knots on the database are given a value.","4. The observations state that the given quipu has been given no numerical interpretation, but all knots on the database are given a value."
725,1000236,tania,2006-10-23 22:50:23,,0000-00-00 00:00:00,"3. As with AS036, the observations state that because of inconsistencies in S and L knot placement, no numerical interpretation is possible, but the knots have been assigned values in the database.","3. As with AS036, the observations state that because of inconsistencies in S and L knot placement, no numerical interpretation is possible, but the knots have been assigned values in the database."
726,1000214,tania,2006-10-24 23:29:03,,0000-00-00 00:00:00,6. No information is given on both 20s1 and 28s1.,6. No information is given on both 20s1 and 28s1.
727,1000226,tania,2006-10-31 00:56:29,,0000-00-00 00:00:00,"3. correction: In 2. B.), X(i) and X(17-i) are both divisible by Y.","3. correction: In 2. B.), X(i) and X(17-i) are both divisible by Y."
728,1000363,cbrezine,1970-02-05 09:14:29,,0000-00-00 00:00:00,"Canuto thicknesses on 4-cord bundles: .4, .46, .37, .39, .5.  Avg: 0.4 cm.  Canuto thicknesses on 6-cord bundles: .45, .5, .54, .53, .48, .5.   Avg: .5 cm.  ","Canuto thicknesses on 4-cord bundles: .4, .46, .37, .39, .5.  Avg: 0.4 cm.  Canuto thicknesses on 6-cord bundles: .45, .5, .54, .53, .48, .5.   Avg: .5 cm.  "
729,1000363,cbrezine,1970-02-05 09:15:19,,0000-00-00 00:00:00,"Cord thicknesses sample:  .13, .15, .13, .1, .1, .12, .13, .13, .14, .14, .14, .15, .11.  Avg:  .13 cm.  ","Cord thicknesses sample:  .13, .15, .13, .1, .1, .12, .13, .13, .14, .14, .14, .15, .11.  Avg:  .13 cm.  "
730,1000365,eric,1970-02-11 01:24:38,,0000-00-00 00:00:00,"1. Three pendant fragments are stored with the quipu. They were color B; lengths 29.0 cm., 28.0cm., and 30.5cm.; and values 1,2,0 respectively. One of them might be the remainder of this pendant.","1. Three pendant fragments are stored with the quipu. They were color B; lengths 29.0 cm., 28.0cm., and 30.5cm.; and values 1,2,0 respectively. One of them might be the remainder of this pendant."
731,1000365,eric,1970-02-11 01:25:36,,0000-00-00 00:00:00,2. AS093 and AS094 are associated. The twisted ends of their main cords are loosely tied together. Also both are designated by the same Museum number.,2. AS093 and AS094 are associated. The twisted ends of their main cords are loosely tied together. Also both are designated by the same Museum number.
732,1000365,eric,1970-02-11 01:26:56,,0000-00-00 00:00:00,"3. AS087, 089, 090, 092, 093, 094 are associated in that the Museum designates them all as donated by Gaffron, and gives Perus as the provenance. For a comparison of them, see AS087","3. AS087, 089, 090, 092, 093, 094 are associated in that the Museum designates them all as donated by Gaffron, and gives Perus as the provenance. For a comparison of them, see AS087"
733,1000365,eric,1970-02-11 01:28:00,,0000-00-00 00:00:00,"4. By spacing, the quipu consists of 10 groups of pendants. Each group has 7 pendants, with the exceptions of group 4 which has 1 more, and group 10 which has 1 less.","4. By spacing, the quipu consists of 10 groups of pendants. Each group has 7 pendants, with the exceptions of group 4 which has 1 more, and group 10 which has 1 less."
734,1000365,eric,1970-02-11 01:28:17,,0000-00-00 00:00:00,5. The values on the pendants are restricted to 0-15,5. The values on the pendants are restricted to 0-15
735,1000366,eric,1970-02-11 03:21:35,,0000-00-00 00:00:00,"1.A detached pendant was associated with the quipu. It is color MB, has length 22.o cm with a finished end, and has value 0 (or blank). We assume it comes from position 67.","1.A detached pendant was associated with the quipu. It is color MB, has length 22.o cm with a finished end, and has value 0 (or blank). We assume it comes from position 67."
736,1000366,eric,1970-02-11 03:24:56,,0000-00-00 00:00:00,"2. Quipus AS74-As80 are contained in a wicker basket. The Museum designates this as given by Henry Reichlen and from the Nazca Valley. Further, AS74-AS79 are noted as from Inca burials, Ancon, Central Coast. The basket has a hinged lid and is rectangular in shape (40 cm. x 18 cm. x 11 cm). Also contained in the basket are 2 black (LK) wool cords of 408 cm. and 224 cm.; 27 prepared pendant blanks (12W and 15B) all 28.o cm..-31.ocm. in length, strung on a loop of cord (color B); 7 smooth pebbles; and 79 beans. The beans have been identified by Professor Lawrence Kaplan, University of Massachusettes as seeds of Phaseolus vulgaris, the common bean.","2. Quipus AS74-As80 are contained in a wicker basket. The Museum designates this as given by Henry Reichlen and from the Nazca Valley. Further, AS74-AS79 are noted as from Inca burials, Ancon, Central Coast. The basket has a hinged lid and is rectangular in shape (40 cm. x 18 cm. x 11 cm). Also contained in the basket are 2 black (LK) wool cords of 408 cm. and 224 cm.; 27 prepared pendant blanks (12W and 15B) all 28.o cm..-31.ocm. in length, strung on a loop of cord (color B); 7 smooth pebbles; and 79 beans. The beans have been identified by Professor Lawrence Kaplan, University of Massachusettes as seeds of Phaseolus vulgaris, the common bean."
737,1000366,eric,1970-02-11 03:25:58,,0000-00-00 00:00:00,"By spacing, AS74 contains 1 group of 5 pendants; 2 single pendants; 9 groups of 5 pendants each; a single short differently colored cord serving as a marker; and 8 groups of 5 pendants each.","By spacing, AS74 contains 1 group of 5 pendants; 2 single pendants; 9 groups of 5 pendants each; a single short differently colored cord serving as a marker; and 8 groups of 5 pendants each."
738,1000366,eric,1970-02-11 03:27:21,,0000-00-00 00:00:00,"4. With the exception of 1 pendant (P1), all groups of 5 pendants have the same color pattern: YB, W, W MB, B. Subsidiaries appear only on the second pendant in the groups and all are colored MB-W.","4. With the exception of 1 pendant (P1), all groups of 5 pendants have the same color pattern: YB, W, W MB, B. Subsidiaries appear only on the second pendant in the groups and all are colored MB-W."
739,1000366,eric,1970-02-11 03:30:16,,0000-00-00 00:00:00,"5. By spacing, marker, and values, the quipu is in 3 parts: part I is 7 pendants (1 group if 5 and 3 singles); part II is 9 groups; and part III is 8 groups. All pendants in the part II are zero valued (or blank); all in part III have values 0-10; and part I has larger values and 2 values on some pendants. On 2 of the double-valued pendants, the lower value equals the sum of the values in the corresponding pendant position in the groups of part III.","5. By spacing, marker, and values, the quipu is in 3 parts: part I is 7 pendants (1 group if 5 and 3 singles); part II is 9 groups; and part III is 8 groups. All pendants in the part II are zero valued (or blank); all in part III have values 0-10; and part I has larger values and 2 values on some pendants. On 2 of the double-valued pendants, the lower value equals the sum of the values in the corresponding pendant position in the groups of part III."
740,1000366,eric,1970-02-11 03:31:20,,0000-00-00 00:00:00,6. We hypothesize that part I in some way serves as a summary of the other 2 parts and that the 9 blank groups indicate that the quipu is incomplete.,6. We hypothesize that part I in some way serves as a summary of the other 2 parts and that the 9 blank groups indicate that the quipu is incomplete.
741,1000366,eric,1970-02-11 03:39:08,,0000-00-00 00:00:00,7. Comparison of AS74-AS80:,
742,1000367,eric,1970-02-11 03:45:12,,0000-00-00 00:00:00,1. This quipu is in very fragmentary condition. It consists of 3 broken pieces that have been recorded together. The first fragment is one group and a top cord; the second is 4 groups with top cords and 3 top cords from which the groups have been broken off; and the third is a group that has been off. The broken group has arbitrarily been associated with one of the broken top cords (pendants 24-28 and T7). No colors can be identified.,1. This quipu is in very fragmentary condition. It consists of 3 broken pieces that have been recorded together. The first fragment is one group and a top cord; the second is 4 groups with top cords and 3 top cords from which the groups have been broken off; and the third is a group that has been off. The broken group has arbitrarily been associated with one of the broken top cords (pendants 24-28 and T7). No colors can be identified.
743,1000367,eric,1970-02-11 03:46:29,,0000-00-00 00:00:00,"2. Construction note: Each pendant group is suspended from a cord and this cord is attached to the main cord. Hence, the pendants themselves are not connected to the main cord.","2. Construction note: Each pendant group is suspended from a cord and this cord is attached to the main cord. Hence, the pendants themselves are not connected to the main cord."
744,1000367,eric,1970-02-11 03:47:20,,0000-00-00 00:00:00,"3. The quipu is too fragmentary to determine if the top cords carried the sum of the pendant cords. However, none of the discernable values contradict this possibility.","3. The quipu is too fragmentary to determine if the top cords carried the sum of the pendant cords. However, none of the discernable values contradict this possibility."
745,1000367,eric,1970-02-11 03:48:15,,0000-00-00 00:00:00,"4. AS72 and AS73 are associated. They were found in association with 7 pieces of cloth and 1 pottery fragment. The provenance is Rancho San Juan, Ica Valley, Peru. ","4. AS72 and AS73 are associated. They were found in association with 7 pieces of cloth and 1 pottery fragment. The provenance is Rancho San Juan, Ica Valley, Peru. "
746,1000367,eric,1970-02-11 03:49:06,,0000-00-00 00:00:00,"5. Although AS72 and AS73 are both in poor condition, it is interesting to note that, although associated with the same burial, thay have different construction.","5. Although AS72 and AS73 are both in poor condition, it is interesting to note that, although associated with the same burial, thay have different construction."
747,1000368,eric,1970-02-17 05:20:21,,0000-00-00 00:00:00,"5. AS69, AS70, and AS71 were excavated by thier owner, Percy Dauelsberg, in 1965. For a discussion of the collection see AS69.","5. AS69, AS70, and AS71 were excavated by thier owner, Percy Dauelsberg, in 1965. For a discussion of the collection see AS69."
748,1000368,eric,1970-02-17 05:31:57,,0000-00-00 00:00:00,A marker on the main cord separates the quipu into 2 parts.,
749,1000368,eric,1970-02-17 05:32:43,,0000-00-00 00:00:00,,
750,1000368,eric,1970-02-17 05:34:41,,0000-00-00 00:00:00,,Parts 1 and 2
751,1000369,eric,1970-02-18 03:39:02,,0000-00-00 00:00:00,1. This quipu is associated with AS59-AS67. See discussion under AS59.,1. This quipu is associated with AS59-AS67. See discussion under AS59.
752,1000369,eric,1970-02-18 03:40:51,,0000-00-00 00:00:00,"2. From the discoloration of the main cord, and by extrapolation based on the spacing of the complete groups, we hypothesize that this quipu contained 24 groups of 8 pendants. Each of the groups had a top cord. Of the original 80 pendants of the first 10 groups, only 35 remain and so the first complete group starts with pendant 36. Of the last 14 groups, no pendants are missing.","2. From the discoloration of the main cord, and by extrapolation based on the spacing of the complete groups, we hypothesize that this quipu contained 24 groups of 8 pendants. Each of the groups had a top cord. Of the original 80 pendants of the first 10 groups, only 35 remain and so the first complete group starts with pendant 36. Of the last 14 groups, no pendants are missing."
753,1000369,eric,1970-02-18 03:41:32,,0000-00-00 00:00:00,"3. Two loose broken cords were associated with this quipu: one, colored DB, had a value of 50; the other, colored AB, had a value of 14.","3. Two loose broken cords were associated with this quipu: one, colored DB, had a value of 50; the other, colored AB, had a value of 14."
754,1000369,eric,1970-02-18 03:46:52,,0000-00-00 00:00:00,"4. Both common forms of the top cord attachment are present on this quipu. In groups 18, 19 , and 21-24, the top cord unites the pendants. In the remaining groups, the top cord is attached to the main cord in the center of the group. The first pendant of the 18th group (P92) is a different color than the rest of the group reinforcing the idea that this is a place where a change occurs.","4. Both common forms of the top cord attachment are present on this quipu. In groups 18, 19 , and 21-24, the top cord unites the pendants. In the remaining groups, the top cord is attached to the main cord in the center of the group. The first pendant of the 18th group (P92) is a different color than the rest of the group reinforcing the idea that this is a place where a change occurs."
755,1000369,eric,1970-02-18 03:48:30,,0000-00-00 00:00:00,"5. All pendant cords within a group are the same color with the exception of group 18 noted above and groups 16, 20 and 23 in which the first 4 pendants are one color and the last 4 another color. In 2 of these groups the top cord is the same color as the first 4 pendants in the group. The third group has the top cord missing so its color is unknown.","5. All pendant cords within a group are the same color with the exception of group 18 noted above and groups 16, 20 and 23 in which the first 4 pendants are one color and the last 4 another color. In 2 of these groups the top cord is the same color as the first 4 pendants in the group. The third group has the top cord missing so its color is unknown."
756,1000369,eric,1970-02-18 03:49:36,,0000-00-00 00:00:00,6. Only 6 groupd have the top cord the same color as all the pendants in the group. Five of these groups are the only groups for which all pendants in the group have the same value.,6. Only 6 groupd have the top cord the same color as all the pendants in the group. Five of these groups are the only groups for which all pendants in the group have the same value.
757,1000369,eric,1970-02-18 03:57:14,,0000-00-00 00:00:00,"7. The color of the top cords for groups 8-11 (BB, W, DB, W) are repeated for the next 4 groups.","7. The color of the top cords for groups 8-11 (BB, W, DB, W) are repeated for the next 4 groups."
758,1000369,eric,1970-02-18 03:58:23,,0000-00-00 00:00:00,"8. With the exception of group 19, all groups that have all pendat values and top cord value present show the following relationship: (represented in notes by formulae)","8. With the exception of group 19, all groups that have all pendat values and top cord value present show the following relationship: (represented in notes by formulae)"
759,1000369,eric,1970-02-18 04:00:48,,0000-00-00 00:00:00,"9. As noted in observation 6, five groups have all pendat values equal. The sum value on the top cord must, therefore, be a multiple of 8. In some cases where the top value is not a multiple of 8, the pendant values can be viewed as top value/8 rounded to the nearest integers. This is seen in groups 11, 12, 16, 23 where the sums are 50. The pendant values 6x6 + 2x7. Similarly in group 9, the pendant values can be viewed as rounded to the nearest multiple of 10. That is 150 = 3x40 + 1x30.","9. As noted in observation 6, five groups have all pendat values equal. The sum value on the top cord must, therefore, be a multiple of 8. In some cases where the top value is not a multiple of 8, the pendant values can be viewed as top value/8 rounded to the nearest integers. This is seen in groups 11, 12, 16, 23 where the sums are 50. The pendant values 6x6 + 2x7. Similarly in group 9, the pendant values can be viewed as rounded to the nearest multiple of 10. That is 150 = 3x40 + 1x30."
760,1000369,eric,1970-02-23 01:22:42,,0000-00-00 00:00:00,"10. Groups 17 and 19 both have the same relationship among the first 4 pendants: {P1=P2=X/4+3; P3=X/4+4; P4=X/4-10 } and as result { P1+P2=X/2+6; P3+P4=X/2 -6}. For group 17, X=100 and for group 19, X=112. Since group 19 is the only group for which P1+P2+P3+P4 does not = P5+P6+P7+P8, it is interesting to note that also P1+P2+P3+P4 = [top value/2]-6",
761,1000371,eric,1970-02-23 03:33:10,,0000-00-00 00:00:00,1. Construction note: These cords are W with DB twisted around for a short distance. P2s2 has DB twisted around it between 22.0 and 26.0. P2s1 has DB twisted around it between 18.0 and 20.5,1. Construction note: These cords are W with DB twisted around for a short distance. P2s2 has DB twisted around it between 22.0 and 26.0. P2s1 has DB twisted around it between 18.0 and 20.5
762,1000371,eric,1970-02-23 03:33:40,,0000-00-00 00:00:00,2. This quipu is associated with AS059-AS067. See discussion under AS059.,2. This quipu is associated with AS059-AS067. See discussion under AS059.
763,1000371,eric,1970-02-23 03:34:10,,0000-00-00 00:00:00,"3. The quipu has 10 groups of 10,11,39,18,16,12,8,8,8,10 pendants set off by spacing.","3. The quipu has 10 groups of 10,11,39,18,16,12,8,8,8,10 pendants set off by spacing."
764,1000371,eric,1970-02-23 03:35:20,,0000-00-00 00:00:00,"4. Groups 1 and 2 are similar to each other in color pattern: (1W, 2DB:W, 7W) and (1DB, 2DB:W, 8DB). Also both groups have the maximum pendant value in position 2, value 0 in the last position, and subsidiaries of value 0 in the next to last position.","4. Groups 1 and 2 are similar to each other in color pattern: (1W, 2DB:W, 7W) and (1DB, 2DB:W, 8DB). Also both groups have the maximum pendant value in position 2, value 0 in the last position, and subsidiaries of value 0 in the next to last position."
765,1000371,eric,1970-02-23 03:35:36,,0000-00-00 00:00:00,"5. Groups 3,4,5,6,10 have only blank pendants.","5. Groups 3,4,5,6,10 have only blank pendants."
766,1000371,eric,1970-02-23 03:36:28,,0000-00-00 00:00:00,"6. Within groups 6,7,8,9,10, the pendants are unified by color. They are YB, LB:W, W (with W subsidiaries), W (with W subsidiaries), and LB respectively.","6. Within groups 6,7,8,9,10, the pendants are unified by color. They are YB, LB:W, W (with W subsidiaries), W (with W subsidiaries), and LB respectively."
767,1000371,eric,1970-02-23 03:39:47,,0000-00-00 00:00:00,"7. Groups 7,8,9 each have 8 pendant cords and a top cord.",
768,1000281,eric,1970-02-26 02:59:02,,0000-00-00 00:00:00,"1. One of about 12 khipus found by Oscar Espoveys in Playa Miller, on Otho coast at Arica, Chile","1. One of about 12 khipus found by Oscar Espoveys in Playa Miller, on Otho coast at Arica, Chile"
769,1000154,eric,1970-02-26 03:08:50,,0000-00-00 00:00:00,Missing observations - see p. 111,Missing observations - see p. 111
770,1000154,eric,1970-02-26 03:12:28,,0000-00-00 00:00:00,1. AS182-AS186 are associated in that they are tied together.,
771,1000345,eric,1970-02-26 03:57:04,,0000-00-00 00:00:00,"4i* Group 4 is subdivided by color: the first 3 pendants are one color, the last 3 another color, and the top cord is yet another color.","4i* Group 4 is subdivided by color: the first 3 pendants are one color, the last 3 another color, and the top cord is yet another color."
772,1000087,eric,1970-02-26 04:10:48,,0000-00-00 00:00:00,1. Construction note: The twisted end of cord 1 is linked through the twisted end of the main cord so that it dangles from the end of the main cord. (See diagram fo AS100),1. Construction note: The twisted end of cord 1 is linked through the twisted end of the main cord so that it dangles from the end of the main cord. (See diagram fo AS100)
773,1000087,eric,1970-02-26 04:12:04,,0000-00-00 00:00:00,3. The 16 pendants are 11 different colors. Only 1 color appears on more than 2 pendants. All pendants with the repeated color DB:W have subsidiaries that are YB and have the same value on the pendant as on the subsidiary. ,3. The 16 pendants are 11 different colors. Only 1 color appears on more than 2 pendants. All pendants with the repeated color DB:W have subsidiaries that are YB and have the same value on the pendant as on the subsidiary. 
774,1000087,eric,1970-02-26 04:12:40,,0000-00-00 00:00:00,"4. With the exception of the first pendant and its subsidiary, all values are 0-6.","4. With the exception of the first pendant and its subsidiary, all values are 0-6."
775,1000087,eric,1970-02-26 04:13:19,,0000-00-00 00:00:00,5. The sum of the values on the first pendant and its subsidiary equals the sum of the values on the other 15 pendants and their subsidiaries.,5. The sum of the values on the first pendant and its subsidiary equals the sum of the values on the other 15 pendants and their subsidiaries.
776,1000087,eric,1970-02-26 04:16:49,,0000-00-00 00:00:00,"6. Discussion of AS130, AS154, AS155, AS177, AS178, and associated blank quipu:",
777,1000087,eric,1970-02-26 04:26:12,,0000-00-00 00:00:00,,"d) Also acquired by the Museum in 1907 with provenance near Lima, is a quipu with no knots on any of the pendants or subsidiaries. The Museum number is VA37857. A description of the quipu (with approximate measurements) follows."
778,1000147,eric,1970-02-26 04:29:21,,0000-00-00 00:00:00,"1. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac. For a list of them, see AS97.","1. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac. For a list of them, see AS97."
779,1000147,eric,1970-02-26 04:31:31,,0000-00-00 00:00:00,"2. By spacing, the quipu is separated into 45 groups of 5 pendants each. There is a larger space after every 3rd group and a still larger space between the 21st and 22nd groups and the 24th and 25th groups.  Thus, the quipu is in 3 parts: part 1 is 7 sets of 3 groups each; part 2 is 1 set of 3 groups; and part 3 is 7 sets of 3 groups.","2. By spacing, the quipu is separated into 45 groups of 5 pendants each. There is a larger space after every 3rd group and a still larger space between the 21st and 22nd groups and the 24th and 25th groups.  Thus, the quipu is in 3 parts: part 1 is 7 sets of 3 groups each; part 2 is 1 set of 3 groups; and part 3 is 7 sets of 3 groups."
780,1000147,eric,1970-02-26 04:34:56,,0000-00-00 00:00:00,"3. All groups in part 1 have the same color pattern: W(with a W subsidiary); LB (with an LB subsidiary); YG; YB; YB:0G.  Groups in parts 2 and 3 have the same pattern for the first 3 pendant positions and then vary in one or both of the last 2 positions.  Calling the colors in the part 1 pattern C1-C5, the color patterns are summarized in Table 1. (See table in notes)",
781,1000147,eric,1970-02-26 04:37:27,,0000-00-00 00:00:00,"4. In parts 1 and 3, many values are repeated in the same position in consecutive groups or in the same position 2 groups later. The former can be represented as Psub ij = Psub(i+1,j) and the latter as Psub ij = P sub(i+2,j). In part 1, these hold in 20 and 12 places respectively; in part 2 in no places; and in part 3 in 27 and 18 places.","4. In parts 1 and 3, many values are repeated in the same position in consecutive groups or in the same position 2 groups later. The former can be represented as Psub ij = Psub(i+1,j) and the latter as Psub ij = P sub(i+2,j). In part 1, these hold in 20 and 12 places respectively; in part 2 in no places; and in part 3 in 27 and 18 places."
782,1000147,eric,1970-02-26 04:42:59,,0000-00-00 00:00:00,"5. The values in part 2 are related to the sums of values in part 3. Position by position, values in group 1 of part 2 are related to the sums of values in the first groups in each of the 7 sets in part 3; group 2 values are related to sums of values in the second groups of each of the sets; and group 3 values to the sums of values of the third group. ( see equation)",
783,1000148,eric,1970-02-26 04:46:57,,0000-00-00 00:00:00,1.* A detached fragment of 9.0 cm. stored with the quipu has been assumed to be part of P5s3.,
784,1000148,eric,1970-02-26 04:47:39,,0000-00-00 00:00:00,"2. AS127, AS128, and AS176 were acquired by the Museum in 1933 with provenance Nazca.","2. AS127, AS128, and AS176 were acquired by the Museum in 1933 with provenance Nazca."
785,1000148,eric,1970-02-26 04:51:51,,0000-00-00 00:00:00,"3. By color, the quipu is separated in 25 groups. The first group is 12 pendants. Then there are 24 groups alternating in color pattern.  Basically the pattern is a group of 8 pendants color W, followed by a group of 9 pendants colored RB, 7 DB, RB. (The exceptions to the pattern are: groups 3,5 and 17 each have an additional pendant between positions 1 and 2; groups 5, 7 and 9 each have an additional pendant between positions 8 and 9; in groups 7 and 9, position 4 is non-existant; and in group 7, position 2 is also non-existant.) Starting with group 4, all groups of W pendants are of value 0 (or blank) and, in the alternate groups, all values in positions 1, 2 and 4 are 0 (or blank).","3. By color, the quipu is separated in 25 groups. The first group is 12 pendants. Then there are 24 groups alternating in color pattern.  Basically the pattern is a group of 8 pendants color W, followed by a group of 9 pendants colored RB, 7 DB, RB. (The exceptions to the pattern are: groups 3,5 and 17 each have an additional pendant between positions 1 and 2; groups 5, 7 and 9 each have an additional pendant between positions 8 and 9; in groups 7 and 9, position 4 is non-existant; and in group 7, position 2 is also non-existant.) Starting with group 4, all groups of W pendants are of value 0 (or blank) and, in the alternate groups, all values in positions 1, 2 and 4 are 0 (or blank)."
786,1000148,eric,1970-02-26 04:54:51,,0000-00-00 00:00:00,"4. a) The values in group 3, position by position, are the sums of the values in corresponding positions in groups 7, 9, 11, 13, 15, while the values in group 5 are the sums of the values in groups 17, 19, 21, 23, 25. These values include all the subsidiary values on each pendant.  The sums are exact (or off by at most 2 in one digit) for only 14 of the 18 positions.",
787,1000376,cbrezine,2007-03-19 14:36:03,,0000-00-00 00:00:00,The museum number is composed of several different parts: No. Inventario: 4117; No. Reg. Textil: 789; No. Ficha Tec.: 1014; No. INC: 203/INC-88.,The museum number is composed of several different parts: No. Inventario: 4117; No. Reg. Textil: 789; No. Ficha Tec.: 1014; No. INC: 203/INC-88.
